claim_id,book_id,book_title,chapter_title,section_title,paragraph_index,location_text,ebook_locator,claim_text,sentence_index,citation_status,citation_marker_text,citation_marker_location_text,citation_context,confidence,trigger_rule,trigger_terms,notes,verified,verifier,verification_notes
CLM-000001,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Table of Contents,,7,HughesJohnson2023-scaling-people.epub > Table of Contents >  > para 7,epub:spine=5;para=7,3. Distinguish between management and leadership,3,not_cited,,,,0.65,QUANTITATIVE,3,,,,
CLM-000392,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Individual 1:1s versus manager 1:1s,336,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Individual 1:1s versus manager 1:1s > para 336,epub:spine=17;para=336,Table 10 above offers some examples of questions you might address in an individual contributor 1:1 versus in a manager 1:1.,1,not_cited,,,,0.65,QUANTITATIVE,10 ,,,,
CLM-000393,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Managing when you’re not the expert,339,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Managing when you’re not the expert > para 339,epub:spine=17;para=339,"Once you start managing managers, you’ll often encounter situations where you haven’t done the day-to-day job of the team you’re managing.",0,not_cited,,,,0.65,GENERALIZATION,often,,,,
CLM-000394,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Managing when you’re not the expert,351,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Managing when you’re not the expert > para 351,epub:spine=17;para=351,"Every time he does this, he returns energized by what he’s learned—usually a lot about how to improve engineering productivity—and by how things have changed, usually for the better, since his last such foray.",2,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000395,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Senior-level departure conversations,378,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Senior-level departure conversations > para 378,epub:spine=17;para=378,Senior employee firing tends to be a conversation that takes place over the course of a few months and most often will not involve a formal performance improvement plan.,0,not_cited,,,,0.65,GENERALIZATION,tends to,,,,
CLM-000396,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Senior-level departure conversations,381,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Senior-level departure conversations > para 381,epub:spine=17;para=381,"In this situation, the best tool at your disposal is a severance matrix, the framework your HR and employment legal teams should have developed for what might be offered for a termination departure.",2,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000397,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Legal considerations,382,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Legal considerations > para 382,epub:spine=17;para=382,"If this happens, the best thing to do is to make sure you have the right support—usually from your HR and legal teams or external counsel—to help you manage the situation.",1,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000398,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Gross misconduct and layoffs,388,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Gross misconduct and layoffs > para 388,epub:spine=17;para=388,"Although it’s less common for a manager to handle these conversations, it’s helpful to be prepared to understand them should they arise.",1,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000399,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Firing for gross misconduct,389,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Firing for gross misconduct > para 389,epub:spine=17;para=389,"If someone has clearly violated your company’s code of conduct, the termination conversation is usually straightforward, although it might come after an internal investigation and thus occur some days after the incident was observed, discovered, or reported.",0,not_cited,,,,0.65,GENERALIZATION,usually,,,,
CLM-000400,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Firing for gross misconduct,389,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Firing for gross misconduct > para 389,epub:spine=17;para=389,I recommend having one conversation in which you explain that the person has violated the code of conduct and lay out the terms of departure.,1,not_cited,,,,0.8,NORMATIVE,recommend,,,,
CLM-000401,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Layoffs,391,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Layoffs > para 391,epub:spine=17;para=391,Since layoffs are often accompanied by broader changes to the organization—see the section on managing through uncertainty on page 323—there’s generally an overarching communication and change management plan you should follow.,0,not_cited,,,,0.9000000000000001,NORMATIVE|QUANTITATIVE|GENERALIZATION,you should|323|often,,,,
CLM-000402,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Initial documentation of feedback after meeting,493,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Initial documentation of feedback after meeting > para 493,epub:spine=17;para=493,(1:1 and/or performance review of “partially meets expectations”),0,not_cited,,,,0.65,QUANTITATIVE,1,,,,
CLM-000403,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Insufficient progress (after a reasonable period),528,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Insufficient progress (after a reasonable period) > para 528,epub:spine=17;para=528,"At our next 1:1, I think we should realistically discuss whether you are going to be able to meet performance expectations for [ladder and level].",0,not_cited,,,,0.8500000000000001,NORMATIVE|QUANTITATIVE,should|1,,,,
CLM-000404,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Performance Improvement Plan Template,530,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Performance Improvement Plan Template > para 530,epub:spine=17;para=530,The duration of a PIP should provide a reasonable amount of time to fairly assess a person’s performance against set metrics (typically four to six weeks).,1,not_cited,,,,0.8500000000000001,NORMATIVE|GENERALIZATION,should|typically,,,,
CLM-000405,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Performance Improvement Plan Template,531,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Performance Improvement Plan Template > para 531,epub:spine=17;para=531,A PIP should not be the first time a person receives performance feedback.,0,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000406,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Performance Improvement Plan Template,531,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Performance Improvement Plan Template > para 531,epub:spine=17;para=531,"You should have already had several documented conversations identifying areas needing development, including providing examples of the person’s performance gaps and offering support to empower them to meet expectations.",1,not_cited,,,,0.8,NORMATIVE,You should,,,,
CLM-000407,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Performance improvement plan,577,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Performance improvement plan > para 577,epub:spine=17;para=577,"Given the duration and seriousness of your performance deficiencies, failure to successfully meet the expectations outlined in this PIP may result in termination of your employment.",0,not_cited,,,,0.75,CAUSAL,result in,,,,
CLM-000408,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Performance improvement plan,577,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Performance improvement plan > para 577,epub:spine=17;para=577,"If you successfully complete the PIP, please note that you must maintain this level of performance moving forward, and further underperformance may result in termination of your employment without a further PIP.",1,not_cited,,,,0.95,NORMATIVE|CAUSAL,must|result in,,,,
CLM-000409,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Notes,596,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Notes > para 596,epub:spine=17;para=596,"For example, an L3 engineer should be able to scope a project, coordinate among peers, and drive an improvement to the product and the underlying code independently, from start to finish.",2,not_cited,,,,0.95,NORMATIVE|CAUSAL,should|drive,,,,
CLM-000410,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Hypothesis-based coaching,Notes,597,HughesJohnson2023-scaling-people.epub > Hypothesis-based coaching > Notes > para 597,epub:spine=17;para=597,"73. Culture Amp’s “10 Performance Review Biases and How to Avoid Them” is a helpful resource, https://www.cultureamp.com/blog/performance-review-bias .",0,cited,https://www.cultureamp.com/blog/performance-review-bias,same_sentence,"73. Culture Amp’s “10 Performance Review Biases and How to Avoid Them” is a helpful resource, https://www.cultureamp.com/blog/performance-review-bias .",0.65,QUANTITATIVE,73,,,,
CLM-000411,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Manage your time and energy,Working well with your own manager,27,HughesJohnson2023-scaling-people.epub > Manage your time and energy > Working well with your own manager > para 27,epub:spine=19;para=27,"Your manager should get leverage from you, and you should get leverage from them.",1,not_cited,,,,0.8,NORMATIVE,should,,,,
CLM-000412,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Manage your time and energy,Working well with your own manager,27,HughesJohnson2023-scaling-people.epub > Manage your time and energy > Working well with your own manager > para 27,epub:spine=19;para=27,"Help your own manager be their best, and never surprise them with late news of challenges hitting your team or poor results.",5,not_cited,,,,0.65,GENERALIZATION,never,,,,
CLM-000413,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Manage your time and energy,Working with other managers,35,HughesJohnson2023-scaling-people.epub > Manage your time and energy > Working with other managers > para 35,epub:spine=19;para=35,"Share information about your team’s mission and goals with key partners and stakeholders, and seek out those you need to work with, especially those who might create or prevent obstacles.",1,not_cited,,,,0.75,CAUSAL,prevent,,,,
CLM-000414,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Manage your time and energy,Working with other managers,35,HughesJohnson2023-scaling-people.epub > Manage your time and energy > Working with other managers > para 35,epub:spine=19;para=35,"Remember that other leaders are great resources, both as sounding boards for handling tough situations—there’s nothing better than practicing a hard 1:1 with another manager—and as sources of information about what matters and how to flourish in the organization.",2,not_cited,,,,0.75,COMPARATIVE|QUANTITATIVE,better than|1,,,,
CLM-000415,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Manage your time and energy,Working with other managers,37,HughesJohnson2023-scaling-people.epub > Manage your time and energy > Working with other managers > para 37,epub:spine=19;para=37,"Map your team’s partners and stakeholders, and either hold 1:1s with them or sit in on meetings for key individuals or teams.",0,not_cited,,,,0.65,QUANTITATIVE,1,,,,
CLM-000416,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Manage your time and energy,Consider your career,55,HughesJohnson2023-scaling-people.epub > Manage your time and energy > Consider your career > para 55,epub:spine=19;para=55,I’m always surprised when someone is waiting for their manager or some other exogenous force to tap them on the shoulder with an opportunity or an idea for their career.,2,not_cited,,,,0.65,GENERALIZATION,always,,,,
CLM-000417,482c3997dafdb61f88a0bc98b379636c5997b59f,Scaling People,Acknowledgments,,9,HughesJohnson2023-scaling-people.epub > Acknowledgments >  > para 9,epub:spine=21;para=9,"They also took on “Cheshire,” which was the code name for my book project, and, in the face of countless pressures and my own distraction, they never let it disappear.",2,not_cited,,,,0.65,GENERALIZATION,never,,,,
